tmdb_id,title,year,genres,runtime,tmdb_rating,poster_path,valence,arousal,dominance,absorption,hedonic,eudaimonic,psych_rich,emotional_arc,dominant_emotions,mood_tags,watch_context,vibe_sentence,pacing,ending_type,comfort_level,safety_warnings,conversation_potential,rt_critic,rt_audience,imdb_rating
98,Gladiator,2000,"[""Action"",""Drama"",""Adventure""]",155,8.222,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,0.3,0.75,0.4,0.65,0.75,0.7,0.5,man-in-a-hole,"[""anger"",""determination"",""sadness""]","[""revenge"",""redemption"",""heroic-tragedy"",""spectacle"",""injustice"",""defiance""]","[""friends"",""solo""]","Blood and sand, fury tempered by honor, catharsis through righteous combat.",building,bittersweet,0.65,"[""sudden-grief""]",0.75,31,69,8.5
99,All About My Mother,1999,"[""Comedy"",""Drama""]",101,7.6,/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,0.3,0.45,0.35,0.78,0.55,0.85,0.82,man-in-a-hole,"[""sadness"",""trust"",""joy""]","[""grief-and-transcendence"",""found-family"",""queer-identity"",""maternal-love"",""melodrama"",""stylized-artifice""]","[""solo"",""friends""]","Theatrical heartbreak wrapped in artifice and defiant, campy grace.",building,bittersweet,0.45,"[""sudden-grief"",""child-harm"",""hiv-death""]",0.88,98,93,7.8
100,"Lock, Stock and Two Smoking Barrels",1998,"[""Comedy"",""Crime""]",105,8.097,/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,0.65,0.78,0.62,0.72,0.82,0.35,0.68,man-in-a-hole,"[""joy"",""anticipation"",""anger""]","[""dark-humor"",""heist"",""chaos"",""machismo"",""clever-scheming"",""adrenaline""]","[""friends"",""solo""]",Controlled chaos and witty cruelty at maximum velocity.,relentless,twist,0.72,"[]",0.78,75,93,8.1
101,Léon: The Professional,1994,"[""Crime"",""Drama"",""Action""]",111,8.295,/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,-0.15,0.72,0.35,0.78,0.62,0.74,0.71,man-in-a-hole,"[""sadness"",""anger"",""trust""]","[""revenge"",""loneliness"",""redemption"",""found-family"",""neo-noir"",""tragic-love""]","[""solo"",""friends""]",Neon-soaked solitude fractured by violence and unexpected grace.,building,devastating,0.35,"[""child-harm"",""sudden-grief""]",0.88,,,8.5
103,Taxi Driver,1976,"[""Crime"",""Drama""]",114,8.127,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,-0.75,0.65,-0.6,0.85,0.15,0.85,0.9,oedipus,"[""sadness"",""anger"",""fear""]","[""alienation"",""urban-decay"",""moral-ambiguity"",""vigilante-justice"",""psychological-unraveling"",""misanthropy""]","[""solo""]",Late-night fever dream of rage and loneliness consuming a man whole.,slow-burn,ambiguous,0.2,"[""child-harm"",""graphic-violence"",""suicide""]",0.95,96,93,8.2
104,Run Lola Run,1998,"[""Action"",""Drama"",""Thriller""]",80,7.3,/v0giIi4bTILVhNhJajet3WWY3FA.jpg,0.55,0.85,0.6,0.78,0.72,0.68,0.82,man-in-a-hole,"[""anticipation"",""fear"",""surprise""]","[""fate"",""time-pressure"",""branching-narratives"",""kinetic-energy"",""berlin"",""urban-grit""]","[""solo"",""friends""]","Adrenaline-soaked sprint through possibility, each choice shattering into new futures.",relentless,twist,0.65,"[""sudden-grief""]",0.82,93,90,7.6
105,Back to the Future,1985,"[""Adventure"",""Comedy"",""Science Fiction""]",116,8.324,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,0.75,0.68,0.72,0.7,0.85,0.6,0.65,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""adventure"",""time-travel"",""coming-of-age"",""found-family"",""fish-out-of-water"",""destiny""]","[""solo"",""friends"",""family""]",Neon-soaked adventure with a racing heartbeat and genuine laughs.,building,triumphant,0.85,"[]",0.72,97,94,8.5
106,Predator,1987,"[""Science Fiction"",""Action"",""Adventure"",""Thriller""]",107,7.544,/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,0.35,0.85,0.6,0.65,0.75,0.4,0.55,man-in-a-hole,"[""fear"",""anticipation"",""anger""]","[""survival"",""creature-feature"",""commando"",""hunt"",""tactical"",""alien-invasion""]","[""friends"",""solo""]","Muddy, breathless jungle stalking with muscle and wit against an invisible god.",building,triumphant,0.55,"[]",0.7,80,87,7.8
107,Snatch,2000,"[""Crime"",""Comedy""]",103,7.817,/kJZoAHq1SLDdWjeNGtlHAnGpmFV.jpg,0.65,0.78,0.72,0.76,0.82,0.35,0.68,episodic,"[""joy"",""anticipation"",""surprise""]","[""dark-humor"",""clever-plotting"",""criminal-underworld"",""british-slang"",""controlled-chaos"",""quotable""]","[""friends"",""solo""]",Rapid-fire wit and violence collide in gloriously tangled schemes.,relentless,bittersweet,0.72,"[]",0.81,74,93,8.2
108,Three Colors: Blue,1993,"[""Drama""]",98,7.638,/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,-0.35,-0.6,0.15,0.85,0.15,0.9,0.8,man-in-a-hole,"[""sadness"",""anticipation""]","[""grief"",""isolation"",""self-discovery"",""existential"",""loss"",""reinvention""]","[""solo""]","Drowning in silence, slowly learning to surface.",slow-burn,bittersweet,0.25,"[""sudden-grief"",""suicide""]",0.8,,,7.8
109,Three Colors: White,1994,"[""Comedy"",""Drama"",""Mystery""]",92,7.448,/fdIet3NSa27gobMbaUml66oCQNT.jpg,-0.15,0.3,0.25,0.72,0.25,0.68,0.75,man-in-a-hole,"[""sadness"",""anticipation""]","[""exile"",""humiliation-to-power"",""class-struggle"",""bittersweet-redemption"",""eastern-european-melancholy"",""satirical-love""]","[""solo""]","Wet Polish earth, wounded pride, and the slow arithmetic of revenge.",slow-burn,bittersweet,0.4,"[]",0.82,88,87,7.6
110,Three Colors: Red,1994,"[""Drama"",""Mystery"",""Romance""]",100,7.906,/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,-0.15,-0.7,-0.3,0.78,0.25,0.85,0.8,cinderella,"[""sadness"",""trust"",""anticipation""]","[""isolation"",""connection"",""fate"",""melancholy"",""redemption"",""voyeurism""]","[""solo""]",Quiet revelation unfolding in Geneva's gentle gray light.,slow-burn,bittersweet,0.72,"[]",0.82,,,8.1
111,Scarface,1983,"[""Action"",""Crime"",""Drama""]",170,8.155,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,-0.65,0.78,-0.45,0.82,0.35,0.75,0.68,icarus,"[""anger"",""fear"",""ambition""]","[""rise-and-fall"",""corruption"",""paranoia"",""excess"",""moral-decay"",""ambition-corrupted""]","[""solo"",""friends""]",Cocaine-fueled fever dream of ambition consuming itself in blood and paranoia.,building,devastating,0.25,"[""graphic-violence"",""self-harm""]",0.88,81,93,8.3
113,"Spring, Summer, Fall, Winter... and Spring",2003,"[""Drama""]",103,7.8,/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,0.15,-0.8,0.3,0.85,0.2,0.9,0.85,man-in-a-hole,"[""sadness"",""trust"",""anticipation""]","[""contemplative"",""redemption"",""cycle-of-life"",""isolation"",""coming-of-age"",""buddhist-philosophy""]","[""solo""]","Still water reflecting seasons, grief dissolving into acceptance.",slow-burn,uplifting,0.75,"[]",0.72,94,93,8
114,Pretty Woman,1990,"[""Romance"",""Comedy""]",120,7.452,/hVHUfT801LQATGd26VPzhorIYza.jpg,0.75,0.45,0.7,0.35,0.85,0.55,0.3,cinderella,"[""joy"",""trust""]","[""romantic"",""feel-good"",""transformation"",""class-romance"",""escapism"",""heartwarming""]","[""date"",""friends""]","Champagne bubbles and shopping sprees, transformative love unfolding in silk and starlight.",building,triumphant,0.85,"[""sexual-assault""]",0.45,65,68,7.1
115,The Big Lebowski,1998,"[""Comedy"",""Crime""]",117,7.84,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,0.65,0.55,0.7,0.72,0.85,0.6,0.8,episodic,"[""joy"",""amusement"",""surprise""]","[""absurdist"",""dark-humor"",""neo-noir"",""stoner-comedy"",""cult"",""shaggy-dog""]","[""friends"",""solo""]",Stoned fever dream where nothing matters and everything's hilarious.,episodic,ambiguous,0.75,"[]",0.88,79,93,8.1
116,Match Point,2005,"[""Drama"",""Romance"",""Thriller""]",124,7.357,/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,-0.65,0.72,-0.8,0.88,0.15,0.82,0.85,icarus,"[""disgust"",""dread"",""anger""]","[""moral-corruption"",""class-anxiety"",""psychological-thriller"",""obsession"",""manipulation"",""dark-ambition""]","[""solo""]",Watching a charming predator rationalize evil while fate conspires with him.,building,unsettling,0.25,"[""graphic-violence"",""psychological-manipulation""]",0.92,77,81,7.6
117,The Untouchables,1987,"[""Crime"",""History"",""Thriller""]",119,7.754,/sfMVTmd5irneaZOmQVdB8gFlId3.jpg,0.35,0.72,0.58,0.68,0.72,0.74,0.64,man-in-a-hole,"[""anger"",""anticipation"",""sadness""]","[""justice"",""corruption"",""revenge"",""loyalty"",""sacrifice"",""period-crime""]","[""friends"",""solo""]",Stylized violence and moral urgency under De Palma's shadow.,building,bittersweet,0.68,"[""sudden-grief""]",0.78,82,89,7.8
118,Charlie and the Chocolate Factory,2005,"[""Adventure"",""Comedy"",""Family"",""Fantasy""]",115,7.038,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,0.55,0.58,0.72,0.62,0.78,0.65,0.71,man-in-a-hole,"[""joy"",""wonder"",""sadness""]","[""whimsy"",""dark-fantasy"",""found-family"",""poverty-to-riches"",""gothic-imagination"",""bittersweet-triumph""]","[""family"",""solo""]",Candy-colored gothic dream with a heart of loneliness underneath.,building,bittersweet,0.7,"[]",0.68,83,51,6.7
120,The Lord of the Rings: The Fellowship of the Ring,2001,"[""Adventure"",""Fantasy"",""Action""]",179,8.4,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,0.55,0.68,0.72,0.82,0.75,0.8,0.76,man-in-a-hole,"[""anticipation"",""fear"",""trust""]","[""hero's-journey"",""found-family"",""epic-quest"",""good-versus-evil"",""adventure"",""fellowship""]","[""solo"",""friends"",""family""]","Sweeping across mountains with companions, dread mounting beneath wonder.",building,bittersweet,0.75,"[""sudden-grief""]",0.82,91,95,8.9
121,The Lord of the Rings: The Two Towers,2002,"[""Adventure"",""Fantasy"",""Action""]",179,8.413,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,0.55,0.72,0.68,0.78,0.82,0.75,0.68,man-in-a-hole,"[""anticipation"",""determination"",""hope""]","[""epic-quest"",""good-versus-evil"",""fellowship"",""redemption"",""battle"",""heroic-journey""]","[""friends"",""family""]","Sweeping adventure with moments of dread, carried by friendship and impossible odds.",building,bittersweet,0.72,"[""graphic-violence""]",0.76,95,95,8.8
122,The Lord of the Rings: The Return of the King,2003,"[""Adventure"",""Fantasy"",""Action""]",201,8.494,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,0.65,0.72,0.68,0.78,0.8,0.85,0.62,man-in-a-hole,"[""anticipation"",""triumph"",""sadness""]","[""epic-journey"",""good-vs-evil"",""redemption"",""found-family"",""sacrifice"",""heroic""]","[""friends"",""family""]","Three hours of breathless stakes, tears, and catharsis wrapped in gold.",building,triumphant,0.72,"[""suicide"",""graphic-violence""]",0.82,93,86,9
123,The Lord of the Rings,1978,"[""Adventure"",""Animation"",""Fantasy""]",132,6.596,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,0.35,0.62,0.45,0.78,0.65,0.72,0.68,man-in-a-hole,"[""fear"",""anticipation"",""trust""]","[""epic-journey"",""heroic-quest"",""good-versus-evil"",""fellowship"",""dark-fantasy"",""sacrifice""]","[""solo"",""friends""]","Mythic darkness unfolding across mountain passes, heavy with loss and purpose.",building,ambiguous,0.62,"[""sudden-grief""]",0.72,,,6.2
128,Princess Mononoke,1997,"[""Adventure"",""Fantasy"",""Animation""]",134,8.324,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,-0.15,0.72,0.35,0.88,0.72,0.92,0.89,oedipus,"[""sadness"",""awe"",""anger""]","[""environmentalism"",""moral-ambiguity"",""epic-tragedy"",""nature-vs-civilization"",""coming-of-age"",""found-family""]","[""solo"",""friends""]",Ancient forests burning while gods bleed light; beautiful devastation you cannot stop.,building,bittersweet,0.55,"[""graphic-violence"",""sudden-grief""]",0.93,93,94,8.3
129,Spirited Away,2001,"[""Animation"",""Family"",""Fantasy""]",125,8.534,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,0.65,0.58,0.72,0.78,0.82,0.81,0.85,man-in-a-hole,"[""wonder"",""fear"",""joy""]","[""coming-of-age"",""magical-realism"",""courage"",""identity"",""found-family"",""whimsy""]","[""solo"",""family""]",Stumbling through a dream forest where wonder and dread dance together in moonlight.,building,triumphant,0.75,"[]",0.82,,100,8.6
132,Gimme Shelter,1970,"[""Documentary"",""Music""]",92,7.295,/fFLKCqI7nfkie9V1LmBLljiNV4j.jpg,-0.45,0.72,-0.35,0.78,0.15,0.72,0.85,oedipus,"[""anticipation"",""dread"",""anger""]","[""music-history"",""disillusionment"",""era-ending"",""social-unrest"",""direct-cinema"",""tragic-spectacle""]","[""solo"",""friends""]","Euphoric music interrupted by creeping dread, innocence shattered in real time.",building,devastating,0.3,"[""graphic-violence""]",0.92,93,91,7.8
134,"O Brother, Where Art Thou?",2000,"[""Adventure"",""Comedy"",""Crime""]",107,7.324,/s9foMAcLg8GEzzQzer04qOGdD1k.jpg,0.65,0.62,0.58,0.72,0.78,0.68,0.81,man-in-a-hole,"[""amusement"",""joy"",""surprise""]","[""picaresque"",""americana"",""dark-humor"",""redemption"",""absurdist"",""retro-nostalgia""]","[""friends"",""solo""]",Dusty roads and clever schemes with a wink and a folk-song grin.,episodic,triumphant,0.82,"[]",0.72,79,89,7.7
136,Freaks,1932,"[""Drama"",""Horror""]",64,7.764,/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,-0.65,0.6,-0.4,0.75,0.15,0.8,0.85,man-in-a-hole,"[""sadness"",""anger"",""surprise""]","[""revenge"",""exploitation"",""disability-justice"",""dark-morality"",""carnival-nightmare"",""pre-code-transgression""]","[""solo""]","Carnival mirror reflecting humanity's cruelty back at itself, then breaking.",slow-burn,bittersweet,0.25,"[""graphic-violence"",""mutilation""]",0.92,95,88,7.8
137,Groundhog Day,1993,"[""Romance"",""Fantasy"",""Comedy""]",101,7.626,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,0.65,0.45,0.7,0.72,0.8,0.75,0.78,man-in-a-hole,"[""joy"",""trust"",""anticipation""]","[""redemption"",""self-improvement"",""existential"",""romantic"",""small-town"",""found-purpose""]","[""solo"",""date"",""friends""]","Waking up to the same song, finding different reasons to live each time.",building,uplifting,0.82,"[""suicide""]",0.8,94,88,8
138,Dracula,1931,"[""Horror""]",74,7.162,/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg,-0.35,0.55,-0.4,0.65,0.3,0.6,0.7,man-in-a-hole,"[""fear"",""dread"",""sadness""]","[""gothic"",""atmospheric-dread"",""predation"",""helplessness"",""classic-horror"",""seduction""]","[""solo""]","Creeping dread in shadowed rooms, elegance masking ravenous hunger.",slow-burn,bittersweet,0.4,"[]",0.75,94,82,7.3
140,Bad Education,2004,"[""Drama"",""Crime""]",105,7.4,/du716YH0PKiL2kZgIPLkEblgHLX.jpg,-0.45,0.55,-0.35,0.85,0.25,0.8,0.85,oedipus,"[""sadness"",""betrayal"",""anger""]","[""sexual-trauma"",""identity-crisis"",""cinephilia"",""corruption"",""lost-love"",""dark-secrets""]","[""solo""]","A mirror that reflects your own pain back at you, impossibly beautiful and deeply unsettling.",building,devastating,0.25,"[""sexual-assault"",""child-harm"",""suicide"",""murder""]",0.9,88,86,7.4
141,Donnie Darko,2001,"[""Fantasy"",""Drama"",""Mystery""]",114,7.763,/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,-0.35,0.62,-0.45,0.88,0.25,0.82,0.91,man-in-a-hole,"[""fear"",""sadness"",""anticipation""]","[""existential-dread"",""mental-illness"",""suburban-decay"",""time-distortion"",""teenage-alienation"",""mystery""]","[""solo"",""friends""]",Spiraling through neon-soaked dread where reality fractures and nothing makes sense.,building,devastating,0.35,"[""sudden-grief"",""graphic-violence""]",0.93,87,80,8
142,Brokeback Mountain,2005,"[""Drama"",""Romance""]",134,7.785,/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg,-0.3,0.35,-0.4,0.75,0.2,0.85,0.8,oedipus,"[""sadness"",""longing"",""fear""]","[""star-crossed-lovers"",""forbidden-love"",""social-repression"",""melancholic"",""coming-of-age"",""tragic""]","[""solo"",""date""]",Mountain air and heartbreak; love as quiet devastation.,slow-burn,devastating,0.25,"[""sudden-grief"",""domestic-abuse""]",0.9,88,82,7.7
143,All Quiet on the Western Front,1930,"[""Drama"",""War""]",133,7.741,/1wZUB08igw8iLUgF1r4T6aJD65b.jpg,-0.75,0.65,-0.55,0.8,0.15,0.9,0.85,riches-to-rags,"[""sadness"",""fear"",""disgust""]","[""anti-war"",""disillusionment"",""battlefield-trauma"",""lost-youth"",""existential"",""moral-reckoning""]","[""solo""]","Mud, blood, and the slow erasure of hope.",building,devastating,0.2,"[""graphic-violence"",""sudden-grief""]",0.9,98,89,8.1
144,Wings of Desire,1987,"[""Drama"",""Fantasy"",""Romance""]",128,7.764,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,0.15,-0.65,-0.35,0.88,0.25,0.92,0.94,man-in-a-hole,"[""sadness"",""longing"",""wonder""]","[""existential"",""melancholy"",""immortality"",""loneliness"",""transcendence"",""divided-city""]","[""solo""]",Watching from behind glass as the world aches in sepia tones.,slow-burn,bittersweet,0.35,"[""suicide""]",0.89,98,93,7.9
145,Breaking the Waves,1996,"[""Drama"",""Romance""]",159,7.505,/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,-0.65,0.55,-0.7,0.85,0.1,0.9,0.88,oedipus,"[""sadness"",""anguish"",""awe""]","[""faith-and-doubt"",""self-sacrifice"",""moral-transgression"",""isolation"",""redemption-through-suffering"",""provocative""]","[""solo""]",Unbearable spiritual anguish wrapped in love so fierce it consumes itself.,slow-burn,devastating,0.15,"[""sexual-assault"",""graphic-violence"",""suicide""]",0.92,85,91,7.8
146,"Crouching Tiger, Hidden Dragon",2000,"[""Adventure"",""Drama"",""Action"",""Romance""]",120,7.434,/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,0.3,0.55,0.6,0.78,0.7,0.85,0.82,cinderella,"[""sadness"",""anticipation"",""trust""]","[""wuxia"",""forbidden-love"",""duty-vs-desire"",""melancholy-beauty"",""coming-of-age"",""sacrifice""]","[""solo"",""date""]",Gravity-defying grace wrapped in quiet heartbreak and impossible choices.,slow-burn,bittersweet,0.72,"[""sudden-grief""]",0.88,98,86,7.9
147,The 400 Blows,1959,"[""Drama""]",99,8,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,-0.35,0.3,-0.55,0.75,0.15,0.85,0.8,man-in-a-hole,"[""sadness"",""frustration"",""compassion""]","[""coming-of-age"",""isolation"",""social-alienation"",""melancholy"",""french-cinema"",""childhood-trauma""]","[""solo""]","Grayscale loneliness in postwar Paris, tender and suffocating.",slow-burn,ambiguous,0.35,"[]",0.85,99,94,8
148,The Secret Life of Words,2005,"[""Romance"",""Drama""]",115,6.959,/mgffUjCN2jvebZBqvyP0lvAoAhB.jpg,-0.35,-0.55,0.15,0.78,0.25,0.85,0.72,man-in-a-hole,"[""sadness"",""trust"",""fear""]","[""war-trauma"",""healing-through-connection"",""isolation"",""redemption"",""unspoken-bond"",""european-melancholy""]","[""solo"",""date""]",Quiet devastation softly breaking open between two wounded people.,slow-burn,bittersweet,0.35,"[""sexual-assault"",""torture"",""child-harm""]",0.82,69,86,7.4
149,Akira,1988,"[""Animation"",""Science Fiction"",""Action""]",124,7.9,/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg,-0.35,0.75,-0.4,0.85,0.6,0.8,0.9,icarus,"[""fear"",""anger"",""anticipation""]","[""dystopian"",""cyberpunk"",""psychic-horror"",""urban-decay"",""power-corrupts"",""apocalyptic""]","[""solo"",""friends""]",Neon-soaked chaos where teenage ambition mutates into unstoppable cosmic terror.,building,devastating,0.35,"[""graphic-violence"",""sudden-grief""]",0.9,91,90,8
150,48 Hrs.,1982,"[""Crime"",""Action"",""Comedy""]",96,6.677,/rvvjXHzEDBIvIVDBHNOwHS7hVPu.jpg,0.55,0.72,0.68,0.48,0.75,0.35,0.32,man-in-a-hole,"[""joy"",""anticipation"",""anger""]","[""buddy-cop"",""dark-humor"",""revenge"",""buddy-dynamic"",""gritty"",""fish-out-of-water""]","[""friends"",""solo""]",Explosive chemistry and sharp-tongued banter fueling a neon-soaked crime spree.,building,triumphant,0.72,"[]",0.68,,,6.9
152,Star Trek: The Motion Picture,1979,"[""Science Fiction"",""Adventure"",""Mystery""]",131,6.484,/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,0.15,0.25,0.35,0.78,0.25,0.75,0.72,man-in-a-hole,"[""anticipation"",""wonder"",""sadness""]","[""existential"",""meditation"",""self-sacrifice"",""cosmic-horror"",""artificial-consciousness"",""redemption""]","[""solo"",""friends""]","Vast, cold machinery contemplating the void of its own existence.",slow-burn,bittersweet,0.35,"[]",0.82,53,42,6.4
153,Lost in Translation,2003,"[""Drama"",""Comedy"",""Romance""]",102,7.383,/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,-0.15,-0.75,0.25,0.72,0.35,0.8,0.75,man-in-a-hole,"[""sadness"",""trust"",""anticipation""]","[""isolation"",""melancholy"",""connection"",""ennui"",""contemplative"",""wistful""]","[""solo"",""date""]",Quiet ache of two lonely people finding temporary solace in Tokyo rain.,slow-burn,bittersweet,0.72,"[]",0.78,95,85,7.7
154,Star Trek II: The Wrath of Khan,1982,"[""Action"",""Adventure"",""Science Fiction"",""Thriller""]",113,7.448,/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,0.25,0.72,0.45,0.68,0.65,0.75,0.6,man-in-a-hole,"[""fear"",""anticipation"",""sadness""]","[""revenge"",""mentor-protégé"",""mortality"",""sacrifice"",""space-opera"",""midlife-crisis""]","[""friends"",""solo""]",Adrenaline and existential dread wrapped in friendship's final goodbye.,building,bittersweet,0.72,"[""sudden-grief""]",0.82,86,90,7.7
155,The Dark Knight,2008,"[""Action"",""Crime"",""Thriller""]",152,8.527,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,-0.3,0.8,0.1,0.85,0.6,0.9,0.85,oedipus,"[""fear"",""anger"",""sadness""]","[""moral-corruption"",""chaos-vs-order"",""existential-threat"",""psychological-thriller"",""tragedy"",""anti-hero""]","[""solo"",""friends""]","Watching order collapse into psychological darkness, exhilarated and devastated.",building,devastating,0.35,"[""sudden-grief"",""graphic-violence""]",0.95,94,94,9.1
